clean_acc,fgsm_Linf_acc0_1,fgsm_Linf_acc0_5,fgsm_Linf_acc1_0,fgsm_Linf_acc2_0,fgsm_Linf_acc3_0,fgsm_Linf_acc4_0,fgsm_Linf_acc5_0,fgsm_Linf_acc6_0,fgsm_Linf_acc7_0,fgsm_Linf_acc8_0,fgsm_Linf_acc255_0,pgd_Linf_acc0_1,pgd_Linf_acc0_5,pgd_Linf_acc1_0,pgd_Linf_acc2_0,pgd_Linf_acc3_0,pgd_Linf_acc4_0,pgd_Linf_acc8_0,aa_apgd_ce_Linf_acc0_1,aa_apgd_ce_Linf_acc0_5,aa_apgd_ce_Linf_acc1_0,aa_apgd_ce_Linf_acc2_0,aa_apgd_ce_Linf_acc3_0,aa_apgd_ce_Linf_acc4_0,aa_apgd_ce_Linf_acc8_0,aa_square_Linf_acc0_1,aa_square_Linf_acc0_5,aa_square_Linf_acc1_0,aa_square_Linf_acc2_0,aa_square_Linf_acc3_0,aa_square_Linf_acc4_0,aa_square_Linf_acc8_0
0.678,0.575,0.337,0.235,0.168,0.147,0.132,0.12,0.112,0.105,0.101,0.01,0.579,0.26,0.083,0.01,0.001,0.001,0.0,0.561,0.179,0.03,0.001,0.0,0.0,0.0,0.65,0.458,0.274,0.098,0.037,0.019,0.003
0.636,0.556,0.303,0.161,0.077,0.055,0.045,0.042,0.041,0.042,0.041,0.009,0.562,0.278,0.091,0.009,0.002,0.0,0.0,0.551,0.213,0.038,0.002,0.0,0.0,0.0,0.617,0.469,0.301,0.114,0.046,0.022,0.002
0.636,0.527,0.253,0.13,0.077,0.064,0.057,0.052,0.047,0.044,0.041,0.01,0.534,0.203,0.047,0.003,0.0,0.0,0.0,0.519,0.133,0.016,0.0,0.0,0.0,0.0,0.609,0.429,0.246,0.082,0.026,0.015,0.003
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.668,0.574,0.321,0.181,0.095,0.068,0.058,0.055,0.047,0.046,0.043,0.01,0.58,0.271,0.081,0.005,0.001,0.0,0.0,0.566,0.196,0.029,0.001,0.0,0.0,0.0,0.646,0.474,0.295,0.106,0.042,0.02,0.004
0.709,0.588,0.314,0.204,0.147,0.13,0.116,0.102,0.096,0.089,0.085,0.009,0.593,0.229,0.064,0.008,0.003,0.001,0.0,0.573,0.145,0.018,0.001,0.0,0.0,0.0,0.669,0.454,0.248,0.079,0.032,0.013,0.002
0.614,0.555,0.363,0.222,0.114,0.079,0.064,0.058,0.051,0.048,0.045,0.01,0.56,0.357,0.175,0.034,0.006,0.002,0.0,0.553,0.31,0.109,0.012,0.002,0.0,0.0,0.6,0.495,0.361,0.173,0.078,0.039,0.006
0.637,0.538,0.285,0.153,0.082,0.064,0.056,0.054,0.049,0.051,0.051,0.009,0.544,0.25,0.071,0.007,0.001,0.0,0.0,0.53,0.183,0.026,0.001,0.0,0.0,0.0,0.613,0.443,0.272,0.092,0.036,0.016,0.002
0.615,0.515,0.266,0.148,0.078,0.056,0.046,0.041,0.038,0.038,0.035,0.012,0.52,0.218,0.055,0.003,0.0,0.0,0.0,0.507,0.144,0.017,0.0,0.0,0.0,0.0,0.587,0.406,0.233,0.072,0.027,0.011,0.002
0.615,0.515,0.266,0.148,0.078,0.056,0.046,0.041,0.038,0.038,0.035,0.012,0.52,0.218,0.055,0.003,0.0,0.0,0.0,0.507,0.144,0.017,0.0,0.0,0.0,0.0,0.587,0.406,0.233,0.072,0.027,0.011,0.002
0.693,0.565,0.282,0.173,0.117,0.101,0.092,0.085,0.077,0.074,0.072,0.01,0.567,0.19,0.043,0.004,0.001,0.0,0.0,0.547,0.11,0.01,0.001,0.0,0.0,0.0,0.655,0.421,0.219,0.066,0.022,0.01,0.002
0.624,0.528,0.263,0.135,0.063,0.051,0.047,0.046,0.045,0.044,0.043,0.01,0.536,0.24,0.064,0.006,0.001,0.0,0.0,0.522,0.173,0.024,0.001,0.0,0.0,0.0,0.6,0.432,0.266,0.09,0.034,0.016,0.002
0.671,0.559,0.284,0.167,0.107,0.088,0.081,0.072,0.066,0.062,0.057,0.01,0.565,0.213,0.051,0.003,0.0,0.0,0.0,0.547,0.139,0.017,0.0,0.0,0.0,0.0,0.646,0.442,0.246,0.085,0.032,0.017,0.003
0.638,0.55,0.293,0.156,0.084,0.067,0.06,0.056,0.054,0.052,0.051,0.009,0.557,0.263,0.084,0.007,0.001,0.0,0.0,0.545,0.202,0.035,0.001,0.0,0.0,0.0,0.61,0.45,0.278,0.097,0.037,0.016,0.003
0.669,0.56,0.297,0.183,0.114,0.095,0.085,0.079,0.075,0.07,0.069,0.009,0.567,0.227,0.063,0.006,0.001,0.0,0.0,0.548,0.148,0.021,0.0,0.0,0.0,0.0,0.639,0.449,0.261,0.085,0.031,0.012,0.002
0.673,0.574,0.319,0.181,0.1,0.072,0.062,0.056,0.052,0.047,0.045,0.01,0.58,0.267,0.074,0.005,0.0,0.0,0.0,0.564,0.181,0.023,0.0,0.0,0.0,0.0,0.648,0.48,0.304,0.108,0.039,0.016,0.002
0.69,0.569,0.31,0.199,0.132,0.109,0.098,0.088,0.083,0.078,0.073,0.01,0.573,0.216,0.052,0.004,0.001,0.0,0.0,0.553,0.131,0.013,0.0,0.0,0.0,0.0,0.651,0.433,0.242,0.073,0.025,0.013,0.002
0.672,0.554,0.27,0.158,0.108,0.091,0.083,0.075,0.071,0.068,0.065,0.009,0.56,0.198,0.04,0.003,0.0,0.0,0.0,0.54,0.122,0.011,0.0,0.0,0.0,0.0,0.642,0.426,0.234,0.074,0.025,0.013,0.003
0.501,0.469,0.366,0.265,0.136,0.077,0.045,0.029,0.019,0.015,0.012,0.012,0.472,0.375,0.268,0.119,0.047,0.018,0.001,0.469,0.359,0.232,0.076,0.021,0.007,0.0,0.492,0.43,0.356,0.227,0.147,0.085,0.021
0.683,0.562,0.276,0.16,0.102,0.083,0.074,0.069,0.063,0.061,0.059,0.009,0.568,0.203,0.042,0.003,0.0,0.0,0.0,0.549,0.123,0.012,0.0,0.0,0.0,0.0,0.649,0.43,0.227,0.068,0.026,0.013,0.004
0.354,0.335,0.272,0.205,0.118,0.072,0.051,0.038,0.033,0.027,0.025,0.01,0.337,0.28,0.213,0.109,0.055,0.027,0.001,0.335,0.27,0.191,0.084,0.032,0.012,0.0,0.347,0.3,0.242,0.149,0.091,0.055,0.009
0.501,0.469,0.366,0.265,0.136,0.077,0.045,0.029,0.019,0.015,0.012,0.012,0.472,0.375,0.268,0.119,0.047,0.018,0.001,0.469,0.359,0.232,0.076,0.021,0.007,0.0,0.492,0.43,0.356,0.227,0.147,0.085,0.021
0.678,0.557,0.27,0.153,0.096,0.081,0.073,0.066,0.064,0.062,0.06,0.009,0.562,0.195,0.043,0.002,0.0,0.0,0.0,0.542,0.122,0.011,0.0,0.0,0.0,0.0,0.644,0.422,0.228,0.067,0.023,0.01,0.002
0.694,0.582,0.307,0.19,0.134,0.118,0.109,0.1,0.093,0.087,0.082,0.009,0.587,0.228,0.058,0.004,0.002,0.001,0.0,0.57,0.142,0.016,0.001,0.0,0.0,0.0,0.665,0.457,0.252,0.085,0.031,0.017,0.004
0.69,0.587,0.328,0.216,0.15,0.129,0.112,0.103,0.096,0.09,0.085,0.008,0.591,0.25,0.073,0.009,0.002,0.0,0.0,0.574,0.166,0.023,0.001,0.0,0.0,0.0,0.664,0.462,0.264,0.094,0.039,0.02,0.005
0.708,0.587,0.31,0.204,0.147,0.125,0.112,0.102,0.095,0.088,0.08,0.01,0.594,0.221,0.061,0.007,0.001,0.0,0.0,0.574,0.138,0.019,0.001,0.0,0.0,0.0,0.672,0.456,0.245,0.083,0.03,0.014,0.003
0.633,0.52,0.233,0.108,0.052,0.04,0.036,0.033,0.033,0.031,0.03,0.01,0.527,0.193,0.036,0.002,0.0,0.0,0.0,0.512,0.121,0.011,0.0,0.0,0.0,0.0,0.609,0.447,0.273,0.099,0.044,0.023,0.007
0.644,0.54,0.309,0.215,0.157,0.132,0.119,0.112,0.104,0.099,0.092,0.01,0.542,0.218,0.058,0.006,0.001,0.0,0.0,0.523,0.137,0.018,0.001,0.0,0.0,0.0,0.62,0.444,0.265,0.095,0.036,0.017,0.004
0.653,0.55,0.285,0.158,0.085,0.065,0.055,0.051,0.048,0.046,0.042,0.01,0.556,0.234,0.058,0.004,0.0,0.0,0.0,0.542,0.159,0.02,0.0,0.0,0.0,0.0,0.624,0.432,0.246,0.076,0.024,0.013,0.002
0.483,0.446,0.322,0.203,0.082,0.039,0.022,0.014,0.011,0.009,0.008,0.01,0.449,0.33,0.204,0.064,0.021,0.007,0.0,0.446,0.309,0.164,0.036,0.008,0.002,0.0,0.473,0.417,0.346,0.216,0.135,0.082,0.021
0.576,0.484,0.225,0.1,0.038,0.027,0.024,0.022,0.021,0.021,0.021,0.01,0.491,0.204,0.048,0.002,0.0,0.0,0.0,0.479,0.147,0.015,0.0,0.0,0.0,0.0,0.557,0.411,0.256,0.099,0.041,0.021,0.005
0.676,0.562,0.282,0.168,0.11,0.09,0.081,0.075,0.072,0.069,0.067,0.009,0.568,0.216,0.054,0.003,0.001,0.0,0.0,0.55,0.137,0.017,0.0,0.0,0.0,0.0,0.65,0.439,0.243,0.08,0.032,0.012,0.003
0.647,0.543,0.254,0.114,0.051,0.034,0.029,0.027,0.027,0.026,0.025,0.01,0.552,0.224,0.052,0.002,0.0,0.0,0.0,0.536,0.156,0.017,0.0,0.0,0.0,0.0,0.626,0.463,0.286,0.105,0.04,0.02,0.004
0.554,0.497,0.318,0.183,0.073,0.038,0.028,0.023,0.021,0.019,0.018,0.01,0.502,0.321,0.157,0.027,0.005,0.001,0.0,0.495,0.286,0.102,0.008,0.0,0.0,0.0,0.538,0.437,0.316,0.148,0.074,0.035,0.005
0.512,0.483,0.379,0.28,0.162,0.109,0.079,0.063,0.053,0.046,0.042,0.008,0.486,0.386,0.277,0.133,0.063,0.03,0.002,0.482,0.366,0.237,0.084,0.03,0.01,0.0,0.496,0.405,0.304,0.158,0.085,0.045,0.005
0.69,0.581,0.323,0.224,0.168,0.149,0.136,0.126,0.117,0.107,0.102,0.01,0.585,0.239,0.071,0.013,0.003,0.001,0.0,0.567,0.153,0.024,0.002,0.0,0.0,0.0,0.663,0.462,0.265,0.09,0.039,0.019,0.004
0.567,0.504,0.314,0.195,0.117,0.088,0.074,0.066,0.058,0.054,0.049,0.01,0.508,0.3,0.134,0.027,0.008,0.002,0.0,0.5,0.252,0.079,0.011,0.002,0.0,0.0,0.543,0.392,0.244,0.091,0.038,0.016,0.003
0.616,0.524,0.279,0.153,0.079,0.056,0.047,0.042,0.037,0.033,0.032,0.01,0.53,0.231,0.065,0.006,0.001,0.0,0.0,0.516,0.157,0.024,0.0,0.0,0.0,0.0,0.591,0.419,0.247,0.084,0.034,0.017,0.003
0.682,0.57,0.29,0.176,0.112,0.095,0.086,0.078,0.073,0.07,0.068,0.01,0.577,0.227,0.057,0.006,0.001,0.0,0.0,0.558,0.149,0.02,0.001,0.0,0.0,0.0,0.652,0.448,0.254,0.079,0.029,0.016,0.004
0.578,0.521,0.337,0.215,0.111,0.082,0.07,0.061,0.056,0.054,0.051,0.009,0.525,0.333,0.165,0.035,0.008,0.002,0.0,0.519,0.29,0.102,0.011,0.002,0.0,0.0,0.561,0.449,0.315,0.141,0.065,0.03,0.003
0.677,0.547,0.244,0.137,0.087,0.071,0.061,0.055,0.051,0.047,0.043,0.005,0.554,0.171,0.032,0.002,0.0,0.0,0.0,0.533,0.1,0.01,0.0,0.0,0.0,0.0,0.641,0.41,0.203,0.057,0.019,0.01,0.002
0.632,0.531,0.258,0.134,0.07,0.054,0.051,0.046,0.044,0.043,0.043,0.01,0.538,0.224,0.061,0.005,0.001,0.0,0.0,0.524,0.158,0.021,0.001,0.0,0.0,0.0,0.603,0.425,0.254,0.084,0.032,0.015,0.002
0.638,0.538,0.278,0.147,0.074,0.055,0.047,0.042,0.039,0.04,0.036,0.01,0.543,0.231,0.056,0.003,0.0,0.0,0.0,0.528,0.156,0.017,0.0,0.0,0.0,0.0,0.611,0.432,0.25,0.087,0.033,0.016,0.003
0.47,0.444,0.355,0.262,0.145,0.086,0.055,0.038,0.03,0.024,0.021,0.011,0.448,0.363,0.268,0.132,0.061,0.027,0.001,0.445,0.348,0.239,0.09,0.031,0.01,0.0,0.459,0.389,0.304,0.177,0.096,0.053,0.01
0.668,0.574,0.321,0.181,0.095,0.068,0.058,0.055,0.047,0.046,0.043,0.01,0.58,0.271,0.081,0.005,0.001,0.0,0.0,0.566,0.196,0.029,0.001,0.0,0.0,0.0,0.646,0.474,0.295,0.106,0.042,0.02,0.004
0.642,0.55,0.292,0.154,0.081,0.062,0.057,0.055,0.054,0.052,0.05,0.011,0.557,0.261,0.078,0.008,0.001,0.0,0.0,0.544,0.189,0.032,0.001,0.0,0.0,0.0,0.62,0.451,0.283,0.098,0.037,0.018,0.004
0.618,0.544,0.316,0.165,0.075,0.056,0.046,0.041,0.036,0.034,0.032,0.01,0.551,0.303,0.108,0.013,0.002,0.0,0.0,0.541,0.244,0.057,0.004,0.0,0.0,0.0,0.6,0.477,0.33,0.135,0.064,0.032,0.006
0.662,0.56,0.269,0.132,0.065,0.046,0.037,0.032,0.028,0.026,0.025,0.01,0.567,0.222,0.048,0.003,0.0,0.0,0.0,0.551,0.147,0.014,0.0,0.0,0.0,0.0,0.642,0.466,0.283,0.096,0.038,0.017,0.004
0.683,0.562,0.276,0.16,0.102,0.083,0.074,0.069,0.063,0.061,0.059,0.009,0.568,0.203,0.042,0.003,0.0,0.0,0.0,0.549,0.123,0.012,0.0,0.0,0.0,0.0,0.649,0.43,0.227,0.068,0.026,0.013,0.004
0.668,0.56,0.28,0.161,0.1,0.084,0.076,0.068,0.063,0.06,0.056,0.011,0.567,0.223,0.054,0.004,0.001,0.0,0.0,0.552,0.147,0.02,0.0,0.0,0.0,0.0,0.638,0.445,0.25,0.078,0.029,0.014,0.002
0.615,0.515,0.266,0.148,0.078,0.056,0.046,0.041,0.038,0.038,0.035,0.012,0.52,0.218,0.055,0.003,0.0,0.0,0.0,0.507,0.144,0.017,0.0,0.0,0.0,0.0,0.587,0.406,0.233,0.072,0.027,0.011,0.002
0.47,0.445,0.353,0.267,0.156,0.095,0.065,0.046,0.035,0.027,0.023,0.01,0.447,0.361,0.275,0.144,0.07,0.036,0.002,0.445,0.347,0.246,0.103,0.039,0.016,0.0,0.458,0.38,0.292,0.165,0.088,0.048,0.005
0.693,0.578,0.295,0.17,0.106,0.087,0.077,0.069,0.065,0.062,0.058,0.009,0.586,0.236,0.06,0.005,0.001,0.0,0.0,0.568,0.151,0.022,0.001,0.0,0.0,0.0,0.657,0.449,0.256,0.082,0.029,0.013,0.002
0.68,0.558,0.274,0.157,0.104,0.086,0.078,0.073,0.069,0.065,0.062,0.009,0.564,0.209,0.049,0.003,0.0,0.0,0.0,0.545,0.129,0.013,0.0,0.0,0.0,0.0,0.646,0.431,0.237,0.072,0.024,0.011,0.002
0.659,0.538,0.303,0.21,0.162,0.143,0.126,0.112,0.102,0.092,0.085,0.011,0.541,0.207,0.056,0.005,0.001,0.0,0.0,0.522,0.128,0.013,0.0,0.0,0.0,0.0,0.634,0.432,0.246,0.089,0.032,0.018,0.003
0.688,0.567,0.29,0.183,0.123,0.107,0.095,0.085,0.08,0.071,0.067,0.009,0.572,0.209,0.044,0.003,0.0,0.0,0.0,0.551,0.122,0.01,0.0,0.0,0.0,0.0,0.651,0.428,0.229,0.063,0.023,0.013,0.002
0.668,0.557,0.271,0.146,0.078,0.06,0.051,0.044,0.042,0.039,0.039,0.01,0.565,0.224,0.053,0.002,0.0,0.0,0.0,0.548,0.159,0.018,0.0,0.0,0.0,0.0,0.633,0.428,0.238,0.07,0.025,0.011,0.002
0.677,0.563,0.282,0.166,0.102,0.086,0.08,0.076,0.071,0.067,0.064,0.01,0.568,0.215,0.047,0.003,0.0,0.0,0.0,0.551,0.136,0.016,0.0,0.0,0.0,0.0,0.65,0.432,0.239,0.076,0.029,0.015,0.003
0.616,0.524,0.279,0.153,0.079,0.056,0.047,0.042,0.037,0.033,0.032,0.01,0.53,0.231,0.065,0.006,0.001,0.0,0.0,0.516,0.157,0.024,0.0,0.0,0.0,0.0,0.591,0.419,0.247,0.084,0.034,0.017,0.003
0.66,0.544,0.249,0.128,0.076,0.063,0.058,0.055,0.054,0.053,0.052,0.01,0.55,0.196,0.043,0.003,0.001,0.0,0.0,0.532,0.123,0.013,0.0,0.0,0.0,0.0,0.63,0.422,0.231,0.07,0.025,0.012,0.004
0.657,0.554,0.276,0.14,0.076,0.059,0.052,0.047,0.044,0.043,0.042,0.01,0.56,0.233,0.059,0.007,0.0,0.0,0.0,0.547,0.157,0.022,0.0,0.0,0.0,0.0,0.631,0.451,0.268,0.086,0.035,0.018,0.002
0.677,0.56,0.291,0.184,0.129,0.109,0.097,0.086,0.079,0.074,0.069,0.01,0.566,0.219,0.061,0.005,0.001,0.0,0.0,0.544,0.134,0.019,0.0,0.0,0.0,0.0,0.64,0.433,0.239,0.08,0.028,0.014,0.002
0.676,0.563,0.278,0.155,0.092,0.076,0.068,0.064,0.06,0.057,0.052,0.01,0.569,0.214,0.051,0.004,0.001,0.001,0.0,0.552,0.142,0.016,0.001,0.0,0.0,0.0,0.643,0.439,0.251,0.081,0.028,0.013,0.002
0.453,0.434,0.355,0.276,0.166,0.106,0.068,0.046,0.035,0.025,0.021,0.011,0.436,0.363,0.285,0.16,0.085,0.044,0.003,0.434,0.351,0.259,0.126,0.051,0.022,0.001,0.446,0.397,0.332,0.216,0.144,0.089,0.019
0.596,0.497,0.22,0.095,0.04,0.028,0.023,0.02,0.02,0.019,0.019,0.009,0.504,0.189,0.037,0.001,0.0,0.0,0.0,0.489,0.125,0.011,0.0,0.0,0.0,0.0,0.571,0.405,0.237,0.075,0.027,0.012,0.003
0.58,0.52,0.309,0.159,0.05,0.025,0.016,0.011,0.009,0.008,0.007,0.008,0.525,0.311,0.132,0.017,0.002,0.0,0.0,0.519,0.263,0.077,0.004,0.0,0.0,0.0,0.567,0.446,0.303,0.131,0.052,0.026,0.002
0.684,0.562,0.28,0.172,0.115,0.098,0.088,0.081,0.076,0.071,0.069,0.01,0.57,0.208,0.052,0.004,0.001,0.0,0.0,0.548,0.131,0.015,0.0,0.0,0.0,0.0,0.649,0.441,0.238,0.072,0.028,0.01,0.002
0.636,0.527,0.253,0.13,0.077,0.064,0.057,0.052,0.047,0.044,0.041,0.01,0.534,0.203,0.047,0.003,0.0,0.0,0.0,0.519,0.133,0.016,0.0,0.0,0.0,0.0,0.609,0.429,0.246,0.082,0.026,0.015,0.003
0.624,0.53,0.283,0.155,0.081,0.057,0.047,0.041,0.039,0.037,0.036,0.01,0.536,0.238,0.066,0.005,0.0,0.0,0.0,0.52,0.168,0.022,0.001,0.0,0.0,0.0,0.599,0.421,0.252,0.081,0.032,0.014,0.002
0.657,0.573,0.342,0.216,0.125,0.094,0.082,0.073,0.068,0.063,0.062,0.01,0.578,0.303,0.11,0.014,0.002,0.001,0.0,0.566,0.23,0.046,0.002,0.0,0.0,0.0,0.633,0.457,0.289,0.105,0.039,0.018,0.004
0.657,0.541,0.293,0.191,0.128,0.111,0.101,0.093,0.084,0.078,0.073,0.01,0.546,0.216,0.054,0.006,0.001,0.0,0.0,0.526,0.14,0.018,0.001,0.0,0.0,0.0,0.63,0.428,0.25,0.088,0.03,0.016,0.005
0.576,0.478,0.217,0.108,0.057,0.04,0.033,0.03,0.027,0.026,0.025,0.009,0.485,0.185,0.043,0.002,0.0,0.0,0.0,0.47,0.126,0.014,0.0,0.0,0.0,0.0,0.554,0.406,0.245,0.094,0.039,0.019,0.004
0.682,0.56,0.277,0.164,0.11,0.09,0.079,0.071,0.065,0.062,0.057,0.008,0.564,0.184,0.035,0.002,0.0,0.0,0.0,0.542,0.104,0.008,0.0,0.0,0.0,0.0,0.644,0.412,0.217,0.057,0.021,0.011,0.002
0.647,0.557,0.287,0.151,0.079,0.064,0.059,0.06,0.057,0.057,0.054,0.009,0.563,0.262,0.082,0.008,0.002,0.0,0.0,0.551,0.2,0.033,0.002,0.0,0.0,0.0,0.623,0.455,0.275,0.097,0.037,0.017,0.003
0.644,0.54,0.309,0.215,0.157,0.132,0.119,0.112,0.104,0.099,0.092,0.01,0.542,0.218,0.058,0.006,0.001,0.0,0.0,0.523,0.137,0.018,0.001,0.0,0.0,0.0,0.62,0.444,0.265,0.095,0.036,0.017,0.004
0.639,0.551,0.3,0.163,0.078,0.056,0.045,0.039,0.037,0.035,0.033,0.01,0.557,0.265,0.075,0.006,0.001,0.0,0.0,0.544,0.194,0.027,0.001,0.0,0.0,0.0,0.616,0.452,0.281,0.092,0.037,0.018,0.003
0.565,0.508,0.331,0.203,0.102,0.072,0.057,0.051,0.049,0.045,0.043,0.01,0.514,0.325,0.163,0.032,0.007,0.001,0.0,0.507,0.288,0.105,0.01,0.001,0.0,0.0,0.551,0.446,0.326,0.161,0.075,0.037,0.005
0.691,0.579,0.312,0.213,0.157,0.141,0.13,0.12,0.11,0.101,0.094,0.01,0.582,0.216,0.059,0.006,0.001,0.0,0.0,0.562,0.132,0.017,0.0,0.0,0.0,0.0,0.663,0.453,0.251,0.084,0.034,0.017,0.003
0.602,0.532,0.321,0.174,0.08,0.055,0.046,0.042,0.041,0.038,0.039,0.011,0.537,0.311,0.125,0.018,0.004,0.001,0.0,0.528,0.256,0.069,0.005,0.0,0.0,0.0,0.584,0.463,0.318,0.141,0.057,0.026,0.005
0.608,0.548,0.363,0.223,0.109,0.074,0.059,0.052,0.049,0.048,0.048,0.009,0.552,0.359,0.184,0.042,0.012,0.003,0.0,0.546,0.316,0.12,0.016,0.003,0.0,0.0,0.589,0.456,0.31,0.13,0.055,0.026,0.004
0.677,0.559,0.269,0.156,0.098,0.077,0.072,0.064,0.059,0.057,0.055,0.009,0.566,0.205,0.048,0.004,0.001,0.0,0.0,0.548,0.134,0.016,0.0,0.0,0.0,0.0,0.64,0.433,0.234,0.072,0.027,0.012,0.003
0.71,0.6,0.339,0.226,0.15,0.125,0.112,0.102,0.093,0.085,0.079,0.008,0.605,0.256,0.078,0.009,0.002,0.0,0.0,0.588,0.172,0.025,0.001,0.0,0.0,0.0,0.674,0.478,0.28,0.094,0.034,0.015,0.003
0.671,0.559,0.284,0.167,0.107,0.088,0.081,0.072,0.066,0.062,0.057,0.01,0.565,0.213,0.051,0.003,0.0,0.0,0.0,0.547,0.139,0.017,0.0,0.0,0.0,0.0,0.646,0.442,0.246,0.085,0.032,0.017,0.003
0.65,0.542,0.259,0.139,0.079,0.063,0.054,0.049,0.047,0.047,0.045,0.01,0.549,0.214,0.051,0.004,0.001,0.0,0.0,0.533,0.141,0.018,0.0,0.0,0.0,0.0,0.623,0.439,0.249,0.078,0.032,0.013,0.003
0.672,0.554,0.27,0.158,0.108,0.091,0.083,0.075,0.071,0.068,0.065,0.009,0.56,0.198,0.04,0.003,0.0,0.0,0.0,0.54,0.122,0.011,0.0,0.0,0.0,0.0,0.642,0.426,0.234,0.074,0.025,0.013,0.003
0.646,0.557,0.342,0.233,0.166,0.148,0.136,0.13,0.121,0.113,0.106,0.01,0.562,0.284,0.104,0.013,0.003,0.001,0.0,0.548,0.207,0.042,0.003,0.0,0.0,0.0,0.631,0.474,0.313,0.128,0.058,0.027,0.005
0.615,0.515,0.266,0.148,0.078,0.056,0.046,0.041,0.038,0.038,0.035,0.012,0.52,0.218,0.055,0.003,0.0,0.0,0.0,0.507,0.144,0.017,0.0,0.0,0.0,0.0,0.587,0.406,0.233,0.072,0.027,0.011,0.002
0.672,0.551,0.273,0.164,0.108,0.093,0.088,0.082,0.075,0.073,0.069,0.01,0.555,0.197,0.043,0.004,0.001,0.0,0.0,0.534,0.122,0.012,0.0,0.0,0.0,0.0,0.636,0.419,0.229,0.07,0.027,0.012,0.002
0.648,0.534,0.263,0.149,0.086,0.067,0.06,0.056,0.053,0.05,0.049,0.008,0.541,0.202,0.044,0.002,0.0,0.0,0.0,0.524,0.127,0.012,0.0,0.0,0.0,0.0,0.613,0.412,0.222,0.065,0.022,0.01,0.002
0.678,0.564,0.274,0.16,0.1,0.081,0.069,0.061,0.056,0.052,0.049,0.013,0.57,0.196,0.039,0.002,0.0,0.0,0.0,0.55,0.117,0.011,0.0,0.0,0.0,0.0,0.65,0.427,0.228,0.065,0.024,0.01,0.003
0.668,0.553,0.272,0.162,0.11,0.092,0.082,0.075,0.068,0.065,0.06,0.01,0.558,0.195,0.042,0.003,0.0,0.0,0.0,0.54,0.117,0.011,0.0,0.0,0.0,0.0,0.64,0.436,0.233,0.073,0.027,0.012,0.003
0.679,0.576,0.303,0.18,0.104,0.081,0.066,0.063,0.06,0.06,0.059,0.011,0.582,0.242,0.062,0.005,0.001,0.0,0.0,0.564,0.162,0.022,0.0,0.0,0.0,0.0,0.649,0.447,0.259,0.081,0.027,0.012,0.003
0.636,0.538,0.267,0.134,0.072,0.058,0.049,0.048,0.043,0.039,0.036,0.013,0.546,0.233,0.058,0.005,0.001,0.0,0.0,0.534,0.162,0.023,0.001,0.0,0.0,0.0,0.609,0.438,0.264,0.087,0.032,0.015,0.003
0.646,0.539,0.261,0.136,0.071,0.055,0.05,0.048,0.046,0.046,0.045,0.011,0.545,0.215,0.054,0.004,0.001,0.0,0.0,0.531,0.148,0.019,0.001,0.0,0.0,0.0,0.616,0.428,0.242,0.078,0.028,0.012,0.002
0.668,0.554,0.289,0.184,0.126,0.111,0.101,0.089,0.08,0.076,0.073,0.008,0.559,0.221,0.06,0.006,0.001,0.0,0.0,0.538,0.145,0.018,0.001,0.0,0.0,0.0,0.635,0.434,0.25,0.086,0.034,0.016,0.004
0.581,0.513,0.296,0.154,0.054,0.031,0.021,0.018,0.015,0.013,0.013,0.008,0.518,0.288,0.108,0.01,0.001,0.0,0.0,0.511,0.238,0.054,0.003,0.0,0.0,0.0,0.568,0.449,0.304,0.128,0.052,0.026,0.003
0.564,0.475,0.229,0.103,0.044,0.034,0.03,0.028,0.026,0.025,0.024,0.01,0.481,0.212,0.054,0.003,0.0,0.0,0.0,0.471,0.152,0.02,0.0,0.0,0.0,0.0,0.543,0.41,0.257,0.101,0.045,0.021,0.006
0.57,0.497,0.262,0.126,0.046,0.026,0.019,0.016,0.014,0.014,0.013,0.011,0.503,0.25,0.078,0.007,0.001,0.0,0.0,0.493,0.199,0.037,0.002,0.0,0.0,0.0,0.554,0.411,0.265,0.09,0.039,0.017,0.003
0.667,0.547,0.293,0.182,0.122,0.104,0.092,0.084,0.075,0.07,0.066,0.01,0.551,0.212,0.054,0.004,0.0,0.0,0.0,0.532,0.131,0.016,0.0,0.0,0.0,0.0,0.63,0.424,0.24,0.078,0.031,0.014,0.002
0.696,0.58,0.314,0.203,0.137,0.116,0.098,0.092,0.088,0.083,0.08,0.01,0.584,0.233,0.059,0.006,0.001,0.0,0.0,0.565,0.145,0.016,0.001,0.0,0.0,0.0,0.658,0.444,0.248,0.074,0.029,0.014,0.002
0.608,0.548,0.363,0.223,0.109,0.074,0.059,0.052,0.049,0.048,0.048,0.009,0.552,0.359,0.184,0.042,0.012,0.003,0.0,0.546,0.316,0.12,0.016,0.003,0.0,0.0,0.589,0.456,0.31,0.13,0.055,0.026,0.004
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
