clean_acc,fgsm_Linf_acc0_1,fgsm_Linf_acc0_5,fgsm_Linf_acc1_0,fgsm_Linf_acc2_0,fgsm_Linf_acc3_0,fgsm_Linf_acc4_0,fgsm_Linf_acc5_0,fgsm_Linf_acc6_0,fgsm_Linf_acc7_0,fgsm_Linf_acc8_0,fgsm_Linf_acc255_0,pgd_Linf_acc0_1,pgd_Linf_acc0_5,pgd_Linf_acc1_0,pgd_Linf_acc2_0,pgd_Linf_acc3_0,pgd_Linf_acc4_0,pgd_Linf_acc8_0,aa_apgd_ce_Linf_acc0_1,aa_apgd_ce_Linf_acc0_5,aa_apgd_ce_Linf_acc1_0,aa_apgd_ce_Linf_acc2_0,aa_apgd_ce_Linf_acc3_0,aa_apgd_ce_Linf_acc4_0,aa_apgd_ce_Linf_acc8_0,aa_square_Linf_acc0_1,aa_square_Linf_acc0_5,aa_square_Linf_acc1_0,aa_square_Linf_acc2_0,aa_square_Linf_acc3_0,aa_square_Linf_acc4_0,aa_square_Linf_acc8_0
0.225,0.172,0.068,0.029,0.013,0.011,0.011,0.009,0.01,0.01,0.01,0.009,0.175,0.06,0.015,0.002,0.0,0.0,0.0,0.17,0.045,0.007,0.0,0.0,0.0,0.0,0.192,0.093,0.035,0.012,0.006,0.004,0.0
0.326,0.228,0.07,0.03,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.009,0.233,0.049,0.005,0.0,0.0,0.0,0.0,0.22,0.023,0.002,0.0,0.0,0.0,0.0,0.266,0.082,0.023,0.008,0.004,0.002,0.0
0.402,0.264,0.075,0.036,0.03,0.028,0.027,0.023,0.022,0.023,0.02,0.007,0.267,0.039,0.005,0.0,0.0,0.0,0.0,0.246,0.015,0.0,0.0,0.0,0.0,0.0,0.29,0.073,0.015,0.005,0.002,0.002,0.0
0.375,0.261,0.083,0.042,0.029,0.027,0.029,0.025,0.022,0.018,0.016,0.008,0.266,0.055,0.008,0.0,0.0,0.0,0.0,0.25,0.026,0.001,0.0,0.0,0.0,0.0,0.284,0.091,0.024,0.004,0.003,0.002,0.0
0.366,0.256,0.085,0.039,0.029,0.026,0.024,0.026,0.023,0.021,0.018,0.008,0.26,0.052,0.007,0.0,0.0,0.0,0.0,0.244,0.025,0.001,0.0,0.0,0.0,0.0,0.284,0.091,0.022,0.008,0.002,0.002,0.0
0.391,0.257,0.071,0.034,0.029,0.027,0.025,0.022,0.018,0.014,0.013,0.008,0.26,0.037,0.004,0.0,0.0,0.0,0.0,0.241,0.015,0.0,0.0,0.0,0.0,0.0,0.285,0.071,0.018,0.005,0.002,0.001,0.0
0.366,0.253,0.074,0.032,0.023,0.023,0.021,0.019,0.017,0.014,0.013,0.009,0.258,0.049,0.008,0.0,0.0,0.0,0.0,0.241,0.022,0.001,0.0,0.0,0.0,0.0,0.275,0.074,0.02,0.005,0.002,0.001,0.0
0.294,0.224,0.074,0.032,0.018,0.016,0.016,0.016,0.016,0.015,0.015,0.008,0.228,0.061,0.011,0.0,0.0,0.0,0.0,0.22,0.035,0.002,0.0,0.0,0.0,0.0,0.25,0.088,0.026,0.006,0.003,0.001,0.0
0.138,0.128,0.092,0.06,0.031,0.018,0.012,0.011,0.008,0.007,0.006,0.009,0.129,0.094,0.062,0.03,0.014,0.008,0.001,0.128,0.089,0.054,0.02,0.009,0.004,0.0,0.13,0.093,0.06,0.024,0.012,0.007,0.001
0.358,0.243,0.075,0.031,0.02,0.019,0.017,0.013,0.012,0.011,0.01,0.008,0.251,0.048,0.003,0.0,0.0,0.0,0.0,0.233,0.022,0.001,0.0,0.0,0.0,0.0,0.274,0.075,0.017,0.004,0.003,0.001,0.0
0.32,0.23,0.072,0.038,0.024,0.024,0.024,0.02,0.018,0.016,0.014,0.008,0.235,0.052,0.008,0.0,0.0,0.0,0.0,0.219,0.026,0.002,0.0,0.0,0.0,0.0,0.259,0.082,0.023,0.006,0.003,0.002,0.001
0.33,0.247,0.085,0.037,0.02,0.018,0.018,0.017,0.017,0.016,0.016,0.007,0.251,0.065,0.01,0.0,0.0,0.0,0.0,0.239,0.037,0.002,0.0,0.0,0.0,0.0,0.266,0.087,0.025,0.005,0.001,0.002,0.0
0.443,0.284,0.085,0.049,0.037,0.037,0.033,0.033,0.031,0.027,0.023,0.009,0.286,0.041,0.005,0.0,0.0,0.0,0.0,0.26,0.017,0.0,0.0,0.0,0.0,0.0,0.314,0.082,0.02,0.008,0.003,0.001,0.0
0.39,0.264,0.075,0.034,0.024,0.026,0.026,0.024,0.024,0.023,0.02,0.008,0.266,0.044,0.005,0.0,0.0,0.0,0.0,0.249,0.019,0.0,0.0,0.0,0.0,0.0,0.297,0.082,0.021,0.006,0.002,0.001,0.001
0.329,0.228,0.066,0.027,0.021,0.018,0.017,0.016,0.013,0.013,0.014,0.008,0.232,0.045,0.006,0.0,0.0,0.0,0.0,0.215,0.02,0.001,0.0,0.0,0.0,0.0,0.257,0.068,0.017,0.004,0.002,0.0,0.0
0.424,0.284,0.09,0.044,0.032,0.029,0.031,0.028,0.026,0.022,0.02,0.008,0.287,0.048,0.006,0.0,0.0,0.0,0.0,0.265,0.019,0.001,0.0,0.0,0.0,0.0,0.315,0.086,0.02,0.005,0.003,0.001,0.0
0.407,0.282,0.088,0.042,0.036,0.034,0.029,0.024,0.023,0.021,0.019,0.007,0.285,0.046,0.006,0.0,0.0,0.0,0.0,0.262,0.017,0.001,0.0,0.0,0.0,0.0,0.307,0.078,0.019,0.005,0.003,0.002,0.0
0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008
0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008
0.164,0.148,0.104,0.064,0.029,0.016,0.01,0.008,0.007,0.006,0.005,0.006,0.15,0.108,0.067,0.026,0.01,0.005,0.001,0.148,0.101,0.054,0.017,0.006,0.003,0.0,0.151,0.102,0.062,0.023,0.009,0.005,0.001
0.317,0.244,0.085,0.029,0.013,0.011,0.012,0.011,0.013,0.013,0.012,0.008,0.251,0.073,0.012,0.0,0.0,0.0,0.0,0.239,0.049,0.004,0.0,0.0,0.0,0.0,0.263,0.096,0.028,0.007,0.003,0.002,0.001
0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008
0.455,0.309,0.105,0.058,0.053,0.045,0.04,0.036,0.032,0.03,0.025,0.006,0.31,0.046,0.005,0.0,0.0,0.0,0.0,0.281,0.018,0.0,0.0,0.0,0.0,0.0,0.341,0.09,0.023,0.006,0.004,0.003,0.001
0.357,0.268,0.089,0.033,0.016,0.016,0.017,0.016,0.015,0.013,0.013,0.007,0.275,0.067,0.011,0.0,0.0,0.0,0.0,0.259,0.036,0.002,0.0,0.0,0.0,0.0,0.289,0.092,0.023,0.005,0.003,0.001,0.001
0.454,0.3,0.093,0.053,0.04,0.039,0.034,0.029,0.026,0.022,0.019,0.009,0.303,0.047,0.004,0.0,0.0,0.0,0.0,0.272,0.017,0.0,0.0,0.0,0.0,0.0,0.331,0.084,0.021,0.005,0.002,0.003,0.0
0.402,0.269,0.078,0.038,0.028,0.028,0.026,0.024,0.025,0.023,0.023,0.008,0.275,0.043,0.005,0.0,0.0,0.0,0.0,0.25,0.019,0.001,0.0,0.0,0.0,0.0,0.303,0.079,0.02,0.005,0.002,0.002,0.0
0.295,0.22,0.078,0.032,0.013,0.012,0.012,0.014,0.012,0.013,0.012,0.008,0.227,0.068,0.013,0.0,0.0,0.0,0.0,0.218,0.044,0.004,0.0,0.0,0.0,0.0,0.247,0.084,0.025,0.004,0.002,0.001,0.0
0.345,0.264,0.097,0.041,0.021,0.019,0.017,0.016,0.015,0.014,0.014,0.009,0.269,0.078,0.016,0.001,0.0,0.0,0.0,0.26,0.053,0.005,0.0,0.0,0.0,0.0,0.284,0.105,0.032,0.006,0.002,0.001,0.0
0.356,0.245,0.066,0.025,0.017,0.017,0.02,0.018,0.017,0.015,0.014,0.008,0.25,0.042,0.004,0.0,0.0,0.0,0.0,0.235,0.02,0.0,0.0,0.0,0.0,0.0,0.272,0.072,0.017,0.003,0.003,0.001,0.0
0.416,0.283,0.092,0.048,0.036,0.033,0.031,0.024,0.024,0.02,0.019,0.008,0.285,0.05,0.007,0.0,0.0,0.0,0.0,0.264,0.021,0.001,0.0,0.0,0.0,0.0,0.314,0.084,0.023,0.006,0.003,0.002,0.0
0.397,0.264,0.074,0.037,0.032,0.03,0.026,0.025,0.018,0.017,0.016,0.008,0.268,0.043,0.005,0.0,0.0,0.0,0.0,0.248,0.018,0.001,0.0,0.0,0.0,0.0,0.294,0.07,0.017,0.004,0.002,0.001,0.0
0.208,0.183,0.113,0.059,0.02,0.009,0.005,0.005,0.004,0.003,0.003,0.005,0.186,0.118,0.06,0.015,0.004,0.001,0.0,0.182,0.105,0.044,0.007,0.001,0.0,0.0,0.197,0.139,0.083,0.029,0.011,0.008,0.001
0.426,0.292,0.087,0.05,0.034,0.028,0.029,0.026,0.023,0.021,0.019,0.009,0.292,0.045,0.006,0.0,0.0,0.0,0.0,0.267,0.018,0.0,0.0,0.0,0.0,0.0,0.319,0.083,0.023,0.005,0.003,0.001,0.0
0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008
0.396,0.262,0.086,0.042,0.031,0.028,0.027,0.024,0.021,0.02,0.019,0.009,0.268,0.049,0.005,0.0,0.0,0.0,0.0,0.248,0.021,0.002,0.0,0.0,0.0,0.0,0.29,0.082,0.018,0.007,0.003,0.002,0.0
0.355,0.251,0.088,0.038,0.025,0.023,0.022,0.022,0.021,0.022,0.021,0.009,0.256,0.059,0.009,0.0,0.0,0.0,0.0,0.242,0.033,0.002,0.0,0.0,0.0,0.0,0.274,0.08,0.023,0.005,0.002,0.001,0.001
0.224,0.195,0.106,0.058,0.025,0.018,0.014,0.011,0.01,0.011,0.013,0.008,0.198,0.108,0.05,0.011,0.003,0.001,0.0,0.193,0.088,0.033,0.005,0.001,0.0,0.0,0.204,0.112,0.052,0.016,0.005,0.002,0.0
0.394,0.261,0.078,0.039,0.028,0.026,0.024,0.024,0.023,0.019,0.018,0.008,0.265,0.042,0.004,0.0,0.0,0.0,0.0,0.242,0.018,0.001,0.0,0.0,0.0,0.0,0.286,0.068,0.016,0.005,0.002,0.002,0.0
0.363,0.258,0.084,0.041,0.026,0.025,0.026,0.027,0.023,0.023,0.022,0.008,0.263,0.055,0.007,0.0,0.0,0.0,0.0,0.246,0.028,0.001,0.0,0.0,0.0,0.0,0.283,0.09,0.022,0.006,0.004,0.001,0.0
0.257,0.191,0.065,0.03,0.014,0.012,0.012,0.009,0.008,0.009,0.01,0.008,0.195,0.055,0.011,0.001,0.0,0.0,0.0,0.187,0.033,0.004,0.0,0.0,0.0,0.0,0.219,0.086,0.033,0.011,0.007,0.004,0.001
0.334,0.238,0.077,0.035,0.019,0.018,0.017,0.017,0.017,0.015,0.014,0.008,0.242,0.058,0.01,0.0,0.0,0.0,0.0,0.229,0.03,0.002,0.0,0.0,0.0,0.0,0.267,0.087,0.028,0.006,0.002,0.001,0.0
0.41,0.281,0.084,0.045,0.037,0.034,0.033,0.029,0.023,0.022,0.019,0.009,0.284,0.051,0.004,0.0,0.0,0.0,0.0,0.262,0.019,0.001,0.0,0.0,0.0,0.0,0.304,0.086,0.017,0.004,0.002,0.002,0.0
0.453,0.302,0.093,0.055,0.048,0.045,0.039,0.035,0.031,0.025,0.024,0.007,0.302,0.048,0.007,0.0,0.0,0.0,0.0,0.275,0.021,0.001,0.0,0.0,0.0,0.0,0.333,0.08,0.023,0.006,0.003,0.002,0.001
0.408,0.276,0.08,0.037,0.028,0.03,0.027,0.026,0.024,0.021,0.02,0.006,0.278,0.044,0.005,0.0,0.0,0.0,0.0,0.259,0.018,0.0,0.0,0.0,0.0,0.0,0.299,0.072,0.019,0.004,0.002,0.002,0.0
0.232,0.194,0.098,0.049,0.02,0.014,0.013,0.013,0.013,0.014,0.016,0.008,0.197,0.098,0.038,0.006,0.001,0.0,0.0,0.192,0.077,0.023,0.002,0.0,0.0,0.0,0.213,0.121,0.058,0.018,0.007,0.004,0.001
0.394,0.261,0.078,0.039,0.028,0.026,0.024,0.024,0.023,0.019,0.018,0.008,0.265,0.042,0.004,0.0,0.0,0.0,0.0,0.242,0.018,0.001,0.0,0.0,0.0,0.0,0.286,0.068,0.016,0.005,0.002,0.002,0.0
0.439,0.297,0.091,0.054,0.044,0.042,0.038,0.033,0.029,0.026,0.021,0.007,0.298,0.046,0.005,0.0,0.0,0.0,0.0,0.276,0.019,0.001,0.0,0.0,0.0,0.0,0.325,0.08,0.018,0.004,0.003,0.002,0.0
0.391,0.274,0.087,0.043,0.032,0.03,0.029,0.03,0.029,0.027,0.024,0.008,0.277,0.054,0.006,0.0,0.0,0.0,0.0,0.258,0.026,0.001,0.0,0.0,0.0,0.0,0.295,0.083,0.023,0.007,0.002,0.001,0.0
0.387,0.257,0.072,0.035,0.029,0.027,0.026,0.024,0.021,0.021,0.02,0.007,0.259,0.037,0.005,0.0,0.0,0.0,0.0,0.238,0.015,0.0,0.0,0.0,0.0,0.0,0.285,0.066,0.017,0.004,0.002,0.001,0.0
0.342,0.232,0.068,0.026,0.017,0.019,0.019,0.019,0.017,0.016,0.014,0.009,0.236,0.042,0.006,0.0,0.0,0.0,0.0,0.22,0.02,0.001,0.0,0.0,0.0,0.0,0.269,0.068,0.016,0.005,0.002,0.0,0.0
0.431,0.277,0.085,0.048,0.039,0.035,0.03,0.032,0.029,0.029,0.029,0.009,0.28,0.039,0.005,0.0,0.0,0.0,0.0,0.254,0.015,0.0,0.0,0.0,0.0,0.0,0.304,0.071,0.019,0.006,0.002,0.002,0.0
0.411,0.26,0.07,0.035,0.032,0.03,0.025,0.024,0.02,0.018,0.015,0.009,0.263,0.032,0.003,0.0,0.0,0.0,0.0,0.239,0.011,0.0,0.0,0.0,0.0,0.0,0.301,0.062,0.016,0.004,0.003,0.002,0.0
0.37,0.258,0.074,0.029,0.019,0.016,0.016,0.016,0.015,0.013,0.013,0.01,0.262,0.045,0.007,0.0,0.0,0.0,0.0,0.247,0.024,0.001,0.0,0.0,0.0,0.0,0.282,0.083,0.023,0.006,0.003,0.001,0.0
0.411,0.273,0.088,0.042,0.033,0.033,0.028,0.029,0.027,0.027,0.024,0.008,0.277,0.046,0.005,0.0,0.0,0.0,0.0,0.256,0.02,0.001,0.0,0.0,0.0,0.0,0.3,0.081,0.021,0.004,0.002,0.002,0.0
0.385,0.26,0.083,0.041,0.029,0.029,0.031,0.03,0.028,0.027,0.026,0.01,0.264,0.048,0.005,0.0,0.0,0.0,0.0,0.249,0.023,0.001,0.0,0.0,0.0,0.0,0.285,0.079,0.02,0.006,0.003,0.001,0.0
0.426,0.292,0.087,0.05,0.034,0.028,0.029,0.026,0.023,0.021,0.019,0.009,0.292,0.045,0.006,0.0,0.0,0.0,0.0,0.267,0.018,0.0,0.0,0.0,0.0,0.0,0.319,0.083,0.023,0.005,0.003,0.001,0.0
0.401,0.271,0.086,0.044,0.034,0.028,0.027,0.027,0.024,0.023,0.023,0.007,0.275,0.056,0.008,0.0,0.0,0.0,0.0,0.256,0.025,0.001,0.0,0.0,0.0,0.0,0.296,0.086,0.022,0.006,0.003,0.001,0.0
0.307,0.247,0.107,0.047,0.017,0.011,0.011,0.011,0.012,0.012,0.012,0.009,0.252,0.1,0.029,0.002,0.0,0.0,0.0,0.244,0.072,0.012,0.0,0.0,0.0,0.0,0.265,0.114,0.039,0.007,0.002,0.002,0.0
0.335,0.255,0.096,0.038,0.018,0.014,0.013,0.012,0.012,0.013,0.013,0.008,0.26,0.078,0.014,0.0,0.0,0.0,0.0,0.25,0.047,0.003,0.0,0.0,0.0,0.0,0.279,0.103,0.027,0.004,0.002,0.001,0.0
0.278,0.23,0.107,0.05,0.02,0.014,0.014,0.014,0.014,0.013,0.013,0.01,0.233,0.102,0.031,0.002,0.0,0.0,0.0,0.227,0.081,0.013,0.0,0.0,0.0,0.0,0.248,0.121,0.051,0.01,0.004,0.001,0.0
0.423,0.274,0.086,0.043,0.04,0.033,0.03,0.029,0.026,0.022,0.02,0.008,0.28,0.047,0.005,0.0,0.0,0.0,0.0,0.256,0.018,0.0,0.0,0.0,0.0,0.0,0.302,0.073,0.016,0.004,0.002,0.001,0.0
0.407,0.278,0.086,0.046,0.036,0.036,0.033,0.027,0.024,0.02,0.018,0.008,0.278,0.047,0.004,0.0,0.0,0.0,0.0,0.258,0.018,0.0,0.0,0.0,0.0,0.0,0.299,0.078,0.018,0.004,0.002,0.001,0.0
0.361,0.253,0.084,0.034,0.025,0.024,0.025,0.024,0.021,0.018,0.018,0.009,0.256,0.053,0.009,0.0,0.0,0.0,0.0,0.242,0.026,0.003,0.0,0.0,0.0,0.0,0.275,0.077,0.021,0.004,0.002,0.001,0.0
0.316,0.229,0.078,0.035,0.019,0.014,0.013,0.016,0.016,0.014,0.014,0.008,0.235,0.061,0.013,0.0,0.0,0.0,0.0,0.221,0.036,0.003,0.0,0.0,0.0,0.0,0.256,0.078,0.025,0.005,0.002,0.002,0.0
0.223,0.178,0.083,0.042,0.02,0.016,0.013,0.011,0.01,0.01,0.009,0.008,0.182,0.08,0.027,0.004,0.0,0.0,0.0,0.177,0.062,0.015,0.001,0.0,0.0,0.0,0.195,0.104,0.051,0.014,0.006,0.002,0.001
0.421,0.286,0.09,0.045,0.031,0.031,0.028,0.022,0.019,0.019,0.019,0.008,0.288,0.05,0.005,0.0,0.0,0.0,0.0,0.266,0.018,0.001,0.0,0.0,0.0,0.0,0.312,0.088,0.02,0.006,0.003,0.002,0.0
0.446,0.306,0.101,0.055,0.045,0.042,0.036,0.034,0.03,0.026,0.024,0.009,0.306,0.052,0.005,0.0,0.0,0.0,0.0,0.281,0.02,0.001,0.0,0.0,0.0,0.0,0.339,0.094,0.026,0.008,0.003,0.002,0.0
0.376,0.26,0.075,0.033,0.022,0.017,0.017,0.015,0.016,0.015,0.015,0.009,0.263,0.046,0.006,0.0,0.0,0.0,0.0,0.244,0.018,0.0,0.0,0.0,0.0,0.0,0.28,0.078,0.019,0.005,0.003,0.002,0.001
0.321,0.235,0.067,0.022,0.01,0.01,0.013,0.012,0.012,0.012,0.012,0.008,0.242,0.051,0.005,0.0,0.0,0.0,0.0,0.228,0.025,0.001,0.0,0.0,0.0,0.0,0.264,0.072,0.018,0.004,0.003,0.001,0.0
0.314,0.234,0.073,0.026,0.013,0.011,0.013,0.014,0.014,0.012,0.01,0.008,0.239,0.062,0.009,0.0,0.0,0.0,0.0,0.23,0.036,0.002,0.0,0.0,0.0,0.0,0.262,0.082,0.021,0.006,0.002,0.001,0.0
0.098,0.093,0.072,0.054,0.032,0.016,0.01,0.006,0.004,0.003,0.003,0.007,0.094,0.075,0.057,0.034,0.017,0.009,0.002,0.094,0.072,0.053,0.026,0.011,0.006,0.0,0.096,0.078,0.058,0.033,0.019,0.011,0.002
0.405,0.273,0.083,0.04,0.032,0.03,0.026,0.022,0.023,0.02,0.018,0.008,0.276,0.045,0.004,0.0,0.0,0.0,0.0,0.259,0.02,0.0,0.0,0.0,0.0,0.0,0.297,0.078,0.016,0.004,0.002,0.002,0.0
0.338,0.237,0.078,0.03,0.021,0.02,0.019,0.016,0.013,0.012,0.012,0.009,0.241,0.052,0.007,0.0,0.0,0.0,0.0,0.228,0.023,0.001,0.0,0.0,0.0,0.0,0.27,0.083,0.021,0.006,0.002,0.002,0.0
0.268,0.224,0.109,0.049,0.015,0.009,0.007,0.007,0.007,0.007,0.009,0.01,0.229,0.11,0.039,0.004,0.001,0.0,0.0,0.223,0.092,0.022,0.002,0.0,0.0,0.0,0.243,0.129,0.056,0.012,0.005,0.002,0.0
0.366,0.253,0.074,0.032,0.023,0.023,0.021,0.019,0.017,0.014,0.013,0.009,0.258,0.049,0.008,0.0,0.0,0.0,0.0,0.241,0.022,0.001,0.0,0.0,0.0,0.0,0.275,0.074,0.02,0.005,0.002,0.001,0.0
0.39,0.263,0.082,0.04,0.028,0.032,0.027,0.025,0.023,0.022,0.02,0.008,0.266,0.047,0.005,0.0,0.0,0.0,0.0,0.25,0.019,0.001,0.0,0.0,0.0,0.0,0.288,0.076,0.019,0.004,0.003,0.002,0.001
0.251,0.217,0.114,0.052,0.014,0.008,0.005,0.004,0.003,0.004,0.005,0.012,0.22,0.119,0.049,0.006,0.001,0.0,0.0,0.217,0.102,0.028,0.002,0.0,0.0,0.0,0.231,0.131,0.062,0.014,0.004,0.002,0.001
0.412,0.275,0.077,0.034,0.028,0.026,0.024,0.022,0.022,0.018,0.018,0.008,0.278,0.041,0.005,0.0,0.0,0.0,0.0,0.256,0.013,0.001,0.0,0.0,0.0,0.0,0.298,0.069,0.014,0.006,0.001,0.002,0.0
0.415,0.278,0.085,0.044,0.034,0.031,0.029,0.029,0.025,0.025,0.022,0.009,0.28,0.043,0.004,0.0,0.0,0.0,0.0,0.257,0.017,0.0,0.0,0.0,0.0,0.0,0.312,0.084,0.018,0.006,0.004,0.002,0.0
0.32,0.23,0.072,0.038,0.024,0.024,0.024,0.02,0.018,0.016,0.014,0.008,0.235,0.052,0.008,0.0,0.0,0.0,0.0,0.219,0.026,0.002,0.0,0.0,0.0,0.0,0.259,0.082,0.023,0.006,0.003,0.002,0.001
0.34,0.249,0.082,0.035,0.02,0.02,0.018,0.018,0.018,0.016,0.017,0.009,0.253,0.058,0.009,0.0,0.0,0.0,0.0,0.238,0.032,0.001,0.0,0.0,0.0,0.0,0.27,0.081,0.022,0.005,0.002,0.001,0.001
0.452,0.306,0.096,0.052,0.047,0.043,0.039,0.035,0.028,0.022,0.017,0.008,0.306,0.043,0.004,0.0,0.0,0.0,0.0,0.277,0.016,0.001,0.0,0.0,0.0,0.0,0.33,0.08,0.019,0.003,0.002,0.002,0.001
0.3,0.238,0.103,0.05,0.026,0.022,0.022,0.021,0.02,0.019,0.02,0.008,0.244,0.091,0.022,0.001,0.0,0.0,0.0,0.236,0.064,0.008,0.0,0.0,0.0,0.0,0.262,0.114,0.037,0.007,0.003,0.002,0.0
0.32,0.23,0.072,0.038,0.024,0.024,0.024,0.02,0.018,0.016,0.014,0.008,0.235,0.052,0.008,0.0,0.0,0.0,0.0,0.219,0.026,0.002,0.0,0.0,0.0,0.0,0.259,0.082,0.023,0.006,0.003,0.002,0.001
0.4,0.263,0.081,0.037,0.032,0.029,0.027,0.024,0.024,0.024,0.02,0.008,0.265,0.04,0.004,0.0,0.0,0.0,0.0,0.243,0.013,0.0,0.0,0.0,0.0,0.0,0.289,0.067,0.015,0.004,0.002,0.001,0.001
0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008
0.172,0.154,0.114,0.076,0.043,0.029,0.021,0.019,0.018,0.015,0.013,0.006,0.149,0.106,0.068,0.03,0.014,0.007,0.0,0.139,0.078,0.043,0.013,0.003,0.001,0.0,0.14,0.064,0.035,0.02,0.008,0.004,0.003
0.404,0.273,0.086,0.046,0.034,0.033,0.028,0.028,0.025,0.024,0.024,0.007,0.275,0.049,0.005,0.0,0.0,0.0,0.0,0.254,0.018,0.001,0.0,0.0,0.0,0.0,0.299,0.078,0.018,0.006,0.003,0.002,0.0
0.293,0.231,0.097,0.039,0.017,0.013,0.012,0.013,0.014,0.012,0.012,0.009,0.236,0.092,0.021,0.001,0.0,0.0,0.0,0.228,0.067,0.01,0.0,0.0,0.0,0.0,0.259,0.105,0.035,0.007,0.002,0.002,0.0
0.302,0.237,0.086,0.037,0.014,0.01,0.01,0.009,0.011,0.012,0.012,0.01,0.242,0.075,0.016,0.0,0.0,0.0,0.0,0.233,0.054,0.006,0.0,0.0,0.0,0.0,0.26,0.097,0.029,0.005,0.002,0.001,0.001
0.311,0.228,0.083,0.036,0.02,0.015,0.017,0.017,0.015,0.014,0.013,0.008,0.235,0.067,0.012,0.001,0.0,0.0,0.0,0.224,0.038,0.003,0.0,0.0,0.0,0.0,0.255,0.09,0.028,0.006,0.002,0.002,0.0
0.421,0.281,0.089,0.042,0.03,0.032,0.029,0.028,0.025,0.025,0.025,0.009,0.283,0.047,0.006,0.0,0.0,0.0,0.0,0.262,0.02,0.001,0.0,0.0,0.0,0.0,0.305,0.077,0.02,0.006,0.002,0.001,0.0
0.386,0.26,0.075,0.035,0.029,0.025,0.024,0.022,0.018,0.015,0.014,0.008,0.265,0.041,0.006,0.0,0.0,0.0,0.0,0.243,0.016,0.0,0.0,0.0,0.0,0.0,0.291,0.076,0.019,0.005,0.002,0.002,0.0
0.444,0.299,0.096,0.055,0.042,0.041,0.036,0.031,0.029,0.026,0.023,0.009,0.299,0.05,0.007,0.0,0.0,0.0,0.0,0.274,0.018,0.001,0.0,0.0,0.0,0.0,0.332,0.08,0.023,0.006,0.003,0.002,0.001
0.351,0.247,0.078,0.033,0.022,0.02,0.018,0.016,0.017,0.016,0.015,0.008,0.252,0.052,0.007,0.0,0.0,0.0,0.0,0.238,0.026,0.002,0.0,0.0,0.0,0.0,0.274,0.087,0.025,0.006,0.004,0.002,0.0
0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008
0.268,0.224,0.11,0.044,0.013,0.005,0.004,0.004,0.004,0.005,0.004,0.007,0.228,0.11,0.035,0.004,0.0,0.0,0.0,0.222,0.09,0.02,0.001,0.0,0.0,0.0,0.242,0.124,0.05,0.01,0.005,0.002,0.001
0.315,0.207,0.052,0.021,0.018,0.017,0.016,0.016,0.014,0.01,0.012,0.008,0.21,0.035,0.004,0.0,0.0,0.0,0.0,0.192,0.016,0.001,0.0,0.0,0.0,0.0,0.27,0.09,0.032,0.009,0.005,0.002,0.001
0.35,0.227,0.063,0.03,0.021,0.022,0.025,0.023,0.018,0.016,0.015,0.008,0.232,0.034,0.005,0.0,0.0,0.0,0.0,0.212,0.014,0.0,0.0,0.0,0.0,0.0,0.273,0.064,0.02,0.005,0.003,0.002,0.0
0.287,0.223,0.09,0.039,0.016,0.012,0.009,0.008,0.007,0.007,0.006,0.008,0.228,0.082,0.021,0.001,0.0,0.0,0.0,0.221,0.061,0.007,0.001,0.0,0.0,0.0,0.248,0.096,0.028,0.006,0.003,0.002,0.0
0.338,0.235,0.074,0.04,0.027,0.024,0.022,0.023,0.019,0.021,0.02,0.009,0.238,0.048,0.009,0.0,0.0,0.0,0.0,0.221,0.025,0.002,0.0,0.0,0.0,0.0,0.266,0.077,0.022,0.005,0.003,0.001,0.0
0.35,0.236,0.065,0.027,0.017,0.016,0.013,0.012,0.014,0.012,0.011,0.008,0.241,0.044,0.005,0.0,0.0,0.0,0.0,0.226,0.022,0.001,0.0,0.0,0.0,0.0,0.267,0.072,0.016,0.005,0.003,0.001,0.0
